COUNTRY,REGION,YEAR,GOVERNMENT DEBT AS % OF GDP,INDEPENDENCE,LESSTHANONE,DEBT%GDPWINSOR
New Zealand,Pacific,1937,148.1,,,148.1
New Zealand,Pacific,1938,135.3,,,135.3
New Zealand,Pacific,1939,130.5,,,130.5
New Zealand,Pacific,1940,125.9,,,125.9
New Zealand,Pacific,1941,127.3,,,127.3
New Zealand,Pacific,1942,129.9,,,129.9
New Zealand,Pacific,1943,135.2,,,135.2
New Zealand,Pacific,1944,139.9,,,139.9
New Zealand,Pacific,1945,145.6,,,145.6
New Zealand,Pacific,1946,134,,,134
New Zealand,Pacific,1947,120.4,,,120.4
New Zealand,Pacific,1948,117.2,,,117.2
New Zealand,Pacific,1949,111.5,,,111.5
New Zealand,Pacific,1950,87.7,,,87.7
New Zealand,Pacific,1951,91.8,,,91.8
New Zealand,Pacific,1952,85.8,,,85.8
New Zealand,Pacific,1953,79.3,,,79.3
New Zealand,Pacific,1954,75.3,,,75.3
New Zealand,Pacific,1955,73.8,,,73.8
New Zealand,Pacific,1956,70.8,,,70.8
New Zealand,Pacific,1957,68.1,,,68.1
New Zealand,Pacific,1958,67.4,,,67.4
New Zealand,Pacific,1959,65.8,,,65.8
New Zealand,Pacific,1960,62.9,,,62.9
New Zealand,Pacific,1961,62.4,,,62.4
New Zealand,Pacific,1962,60.3,,,60.3
New Zealand,Pacific,1963,59.1,,,59.1
New Zealand,Pacific,1964,56.3,,,56.3
New Zealand,Pacific,1965,55.2,,,55.2
New Zealand,Pacific,1966,55.9,,,55.9
New Zealand,Pacific,1967,57.7,,,57.7
New Zealand,Pacific,1968,59,,,59
New Zealand,Pacific,1969,54.1,,,54.1
New Zealand,Pacific,1970,49.3,,,49.3
New Zealand,Pacific,1971,43.7,,,43.7
New Zealand,Pacific,1972,40,,,40
New Zealand,Pacific,1973,37.8,,,37.8
New Zealand,Pacific,1974,36,,,36
New Zealand,Pacific,1975,35.8,,,35.8
New Zealand,Pacific,1976,39.4,,,39.4
New Zealand,Pacific,1977,42,,,42
New Zealand,Pacific,1978,44.1,,,44.1
New Zealand,Pacific,1979,44.5,,,44.5
New Zealand,Pacific,1980,45,,,45
New Zealand,Pacific,1981,43.4,,,43.4
New Zealand,Pacific,1982,46.9,,,46.9
New Zealand,Pacific,1983,56.1,,,56.1
New Zealand,Pacific,1984,57,,,57
New Zealand,Pacific,1985,67.1,,,67.1
New Zealand,Pacific,1986,71.6,,,71.6
New Zealand,Pacific,1987,66.5,,,66.5
New Zealand,Pacific,1988,57.8,,,57.8
New Zealand,Pacific,1989,58.4,,,58.4
New Zealand,Pacific,1990,59,,,59
New Zealand,Pacific,1991,61.3,,,61.3
New Zealand,Pacific,1992,62.4,,,62.4
New Zealand,Pacific,1993,57.8,,,57.8
New Zealand,Pacific,1994,51.9,,,51.9
New Zealand,Pacific,1995,46,,,46
New Zealand,Pacific,1996,39.3,,,39.3
New Zealand,Pacific,1997,36.2,,,36.2
New Zealand,Pacific,1998,36,,,36
New Zealand,Pacific,1999,33.4,,,33.4
New Zealand,Pacific,2000,31.4,,,31.4
New Zealand,Pacific,2001,29.5,,,29.5
New Zealand,Pacific,2002,27.6,,,27.6
New Zealand,Pacific,2003,25.5,,,25.5
New Zealand,Pacific,2004,23.2,,,23.2
New Zealand,Pacific,2005,22.3,,,22.3
New Zealand,Pacific,2006,19.9,,,19.9
New Zealand,Pacific,2007,17.4,,,17.4
New Zealand,Pacific,2008,20.4,,,20.4
New Zealand,Pacific,2009,26.2,,,26.2
New Zealand,Pacific,2010,31,,,31
Nicaragua,LAC,1914,544.4,1821,,544.4
Nicaragua,LAC,1915,559.9,1821,,559.9
Nicaragua,LAC,1916,438.4,1821,,438.4
Nicaragua,LAC,1917,445.1,1821,,445.1
Nicaragua,LAC,1918,167.9,1821,,167.9
Nicaragua,LAC,1919,96.5,1821,,96.5
Nicaragua,LAC,1920,110,1821,,110
Nicaragua,LAC,1921,144.8,1821,,144.8
Nicaragua,LAC,1922,154.5,1821,,154.5
Nicaragua,LAC,1923,96.8,1821,,96.8
Nicaragua,LAC,1924,67.5,1821,,67.5
Nicaragua,LAC,1925,63.2,1821,,63.2
Nicaragua,LAC,1926,57.4,1821,,57.4
Nicaragua,LAC,1927,133.3,1821,,133.3
Nicaragua,LAC,1928,208,1821,,208
Nicaragua,LAC,1929,223.1,1821,,223.1
Nicaragua,LAC,1930,284.8,1821,,284.8
Nicaragua,LAC,1931,353.2,1821,,353.2
Nicaragua,LAC,1932,514.3,1821,,514.3
Nicaragua,LAC,1933,397.8,1821,,397.8
Nicaragua,LAC,1934,217.4,1821,,217.4
Nicaragua,LAC,1935,160.8,1821,,160.8
Nicaragua,LAC,1936,234.2,1821,,234.2
Nicaragua,LAC,1937,140.3,1821,,140.3
Nicaragua,LAC,1938,253.5,1821,,253.5
Nicaragua,LAC,1939,170.8,1821,,170.8
Nicaragua,LAC,1940,232.4,1821,,232.4
Nicaragua,LAC,1941,176.1,1821,,176.1
Nicaragua,LAC,1942,122,1821,,122
Nicaragua,LAC,1943,92.2,1821,,92.2
Nicaragua,LAC,1944,103.8,1821,,103.8
Nicaragua,LAC,1945,143.5,1821,,143.5
Nicaragua,LAC,1946,,1821,,
Nicaragua,LAC,1947,,1821,,
Nicaragua,LAC,1948,,1821,,
Nicaragua,LAC,1949,,1821,,
Nicaragua,LAC,1950,,1821,,
Nicaragua,LAC,1951,,1821,,
Nicaragua,LAC,1952,,1821,,
Nicaragua,LAC,1953,,1821,,
Nicaragua,LAC,1954,,1821,,
Nicaragua,LAC,1955,,1821,,
Nicaragua,LAC,1956,,1821,,
Nicaragua,LAC,1957,,1821,,
Nicaragua,LAC,1958,,1821,,
Nicaragua,LAC,1959,,1821,,
Nicaragua,LAC,1960,,1821,,
Nicaragua,LAC,1961,,1821,,
Nicaragua,LAC,1962,,1821,,
Nicaragua,LAC,1963,,1821,,
Nicaragua,LAC,1964,,1821,,
Nicaragua,LAC,1965,,1821,,
Nicaragua,LAC,1966,,1821,,
Nicaragua,LAC,1967,,1821,,
Nicaragua,LAC,1968,,1821,,
Nicaragua,LAC,1969,,1821,,
Nicaragua,LAC,1970,106.5,1821,,106.5
Nicaragua,LAC,1971,121.8,1821,,121.8
Nicaragua,LAC,1972,144.8,1821,,144.8
Nicaragua,LAC,1973,169.2,1821,,169.2
Nicaragua,LAC,1974,167.8,1821,,167.8
Nicaragua,LAC,1975,209.5,1821,,209.5
Nicaragua,LAC,1976,202.2,1821,,202.2
Nicaragua,LAC,1977,174.2,1821,,174.2
Nicaragua,LAC,1978,197,1821,,197
Nicaragua,LAC,1979,216.3,1821,,216.3
Nicaragua,LAC,1980,412.6,1821,,412.6
Nicaragua,LAC,1981,442.3,1821,,442.3
Nicaragua,LAC,1982,743.8,1821,,743.8
Nicaragua,LAC,1983,764.7,1821,,764.7
Nicaragua,LAC,1984,936.1,1821,,936.1
Nicaragua,LAC,1985,1456.6,1821,,1456.6
Nicaragua,LAC,1986,1836.6,1821,,1836.6
Nicaragua,LAC,1987,1748.7,1821,,1748.7
Nicaragua,LAC,1988,1836,1821,,1836
Nicaragua,LAC,1989,2937.9,1821,,2937.9
Nicaragua,LAC,1990,4266.4,1821,,4266.4
Nicaragua,LAC,1991,3365.6,1821,,3365.6
Nicaragua,LAC,1992,3636,1821,,3636
Nicaragua,LAC,1993,3143.7,1821,,3143.7
Nicaragua,LAC,1994,2570.1,1821,,2570.1
Nicaragua,LAC,1995,1696.4,1821,,1696.4
Nicaragua,LAC,1996,892.7,1821,,892.7
Nicaragua,LAC,1997,776.3,1821,,776.3
Nicaragua,LAC,1998,762.4,1821,,762.4
Nicaragua,LAC,1999,802.5,1821,,802.5
Nicaragua,LAC,2000,695.8,1821,,695.8
Nicaragua,LAC,2001,658.2,1821,,658.2
Nicaragua,LAC,2002,684,1821,,684
Nicaragua,LAC,2003,649.7,1821,,649.7
Nicaragua,LAC,2004,387.2,1821,,387.2
Nicaragua,LAC,2005,333,1821,,333
Nicaragua,LAC,2006,243.5,1821,,243.5
Nicaragua,LAC,2007,173.8,1821,,173.8
Nigeria,Africa,1990,145.3,1960,,145.3
Nigeria,Africa,1991,165,1960,,165
Nigeria,Africa,1992,109.9,1960,,109.9
Nigeria,Africa,1993,191,1960,,191
Nigeria,Africa,1994,181.9,1960,,181.9
Nigeria,Africa,1995,157,1960,,157
Nigeria,Africa,1996,124.4,1960,,124.4
Nigeria,Africa,1997,120.5,1960,,120.5
Nigeria,Africa,1998,166.6,1960,,166.6
Nigeria,Africa,1999,109.2,1960,,109.2
Nigeria,Africa,2000,74.8,1960,,74.8
Nigeria,Africa,2001,77.3,1960,,77.3
Nigeria,Africa,2002,86.4,1960,,86.4
Nigeria,Africa,2003,73,1960,,73
Nigeria,Africa,2004,65.6,1960,,65.6
Nigeria,Africa,2005,33.1,1960,,33.1
Norway,Western Europe,1880,15.8,1905,,15.8
Norway,Western Europe,1881,15.5,1905,,15.5
Norway,Western Europe,1882,15,1905,,15
Norway,Western Europe,1883,14.9,1905,,14.9
Norway,Western Europe,1884,15.7,1905,,15.7
Norway,Western Europe,1885,16.7,1905,,16.7
Norway,Western Europe,1886,17.5,1905,,17.5
Norway,Western Europe,1887,17.5,1905,,17.5
Norway,Western Europe,1888,17.8,1905,,17.8
Norway,Western Europe,1889,16.2,1905,,16.2
Norway,Western Europe,1890,16.2,1905,,16.2
Norway,Western Europe,1891,16.8,1905,,16.8
Norway,Western Europe,1892,16.9,1905,,16.9
Norway,Western Europe,1893,21.5,1905,,21.5
Norway,Western Europe,1894,19,1905,,19
Norway,Western Europe,1895,20.5,1905,,20.5
Norway,Western Europe,1896,22.2,1905,,22.2
Norway,Western Europe,1897,21.2,1905,,21.2
Norway,Western Europe,1898,21.4,1905,,21.4
Norway,Western Europe,1899,22.7,1905,,22.7
Norway,Western Europe,1900,21.8,1905,,21.8
Norway,Western Europe,1901,25.1,1905,,25.1
Norway,Western Europe,1902,25.3,1905,,25.3
Norway,Western Europe,1903,26.2,1905,,26.2
Norway,Western Europe,1904,29.8,1905,,29.8
Norway,Western Europe,1905,32.5,1905,,32.5
Norway,Western Europe,1906,29.7,1905,,29.7
Norway,Western Europe,1907,27.5,1905,,27.5
Norway,Western Europe,1908,26.7,1905,,26.7
Norway,Western Europe,1909,26.7,1905,,26.7
Norway,Western Europe,1910,26.9,1905,,26.9
Norway,Western Europe,1911,25.1,1905,,25.1
Norway,Western Europe,1912,22.7,1905,,22.7
Norway,Western Europe,1913,19.7,1905,,19.7
Norway,Western Europe,1914,18.6,1905,,18.6
Norway,Western Europe,1915,16.2,1905,,16.2
Norway,Western Europe,1916,10.9,1905,,10.9
Norway,Western Europe,1917,10.1,1905,,10.1
Norway,Western Europe,1918,14.6,1905,,14.6
Norway,Western Europe,1919,16.3,1905,,16.3
Norway,Western Europe,1920,15.1,1905,,15.1
Norway,Western Europe,1921,21.9,1905,,21.9
Norway,Western Europe,1922,25.7,1905,,25.7
Norway,Western Europe,1923,27.9,1905,,27.9
Norway,Western Europe,1924,27.8,1905,,27.8
Norway,Western Europe,1925,30.7,1905,,30.7
Norway,Western Europe,1926,34.7,1905,,34.7
Norway,Western Europe,1927,37.2,1905,,37.2
Norway,Western Europe,1928,38.7,1905,,38.7
Norway,Western Europe,1929,36.3,1905,,36.3
Norway,Western Europe,1930,35.8,1905,,35.8
Norway,Western Europe,1931,39.5,1905,,39.5
Norway,Western Europe,1932,39.5,1905,,39.5
Norway,Western Europe,1933,40.4,1905,,40.4
Norway,Western Europe,1934,37.5,1905,,37.5
Norway,Western Europe,1935,35.6,1905,,35.6
Norway,Western Europe,1936,32,1905,,32
Norway,Western Europe,1937,28,1905,,28
Norway,Western Europe,1938,25.7,1905,,25.7
Norway,Western Europe,1939,24.4,1905,,24.4
Norway,Western Europe,1940,,1905,,
Norway,Western Europe,1941,,1905,,
Norway,Western Europe,1942,,1905,,
Norway,Western Europe,1943,,1905,,
Norway,Western Europe,1944,,1905,,
Norway,Western Europe,1945,,1905,,
Norway,Western Europe,1946,65,1905,,65
Norway,Western Europe,1947,53.1,1905,,53.1
Norway,Western Europe,1948,45.5,1905,,45.5
Norway,Western Europe,1949,45.5,1905,,45.5
Norway,Western Europe,1950,31.5,1905,,31.5
Norway,Western Europe,1951,26.3,1905,,26.3
Norway,Western Europe,1952,23.8,1905,,23.8
Norway,Western Europe,1953,26,1905,,26
Norway,Western Europe,1954,26.2,1905,,26.2
Norway,Western Europe,1955,26.7,1905,,26.7
Norway,Western Europe,1956,26.9,1905,,26.9
Norway,Western Europe,1957,28.1,1905,,28.1
Norway,Western Europe,1958,28.5,1905,,28.5
Norway,Western Europe,1959,29.9,1905,,29.9
Norway,Western Europe,1960,29.5,1905,,29.5
Norway,Western Europe,1961,25.1,1905,,25.1
Norway,Western Europe,1962,24.3,1905,,24.3
Norway,Western Europe,1963,23,1905,,23
Norway,Western Europe,1964,22.1,1905,,22.1
Norway,Western Europe,1965,20.5,1905,,20.5
Norway,Western Europe,1966,22.3,1905,,22.3
Norway,Western Europe,1967,23.1,1905,,23.1
Norway,Western Europe,1968,23.1,1905,,23.1
Norway,Western Europe,1969,22.8,1905,,22.8
Norway,Western Europe,1970,23.6,1905,,23.6
Norway,Western Europe,1971,24.3,1905,,24.3
Norway,Western Europe,1972,26.1,1905,,26.1
Norway,Western Europe,1973,26.4,1905,,26.4
Norway,Western Europe,1974,26.2,1905,,26.2
Norway,Western Europe,1975,27.6,1905,,27.6
Norway,Western Europe,1976,29.4,1905,,29.4
Norway,Western Europe,1977,34.8,1905,,34.8
Norway,Western Europe,1978,35.6,1905,,35.6
Norway,Western Europe,1979,38.6,1905,,38.6
Norway,Western Europe,1980,34,1905,,34
Norway,Western Europe,1981,29.8,1905,,29.8
Norway,Western Europe,1982,26,1905,,26
Norway,Western Europe,1983,20.8,1905,,20.8
Norway,Western Europe,1984,23.2,1905,,23.2
Norway,Western Europe,1985,25.8,1905,,25.8
Norway,Western Europe,1986,34,1905,,34
Norway,Western Europe,1987,26.5,1905,,26.5
Norway,Western Europe,1988,25.5,1905,,25.5
Norway,Western Europe,1989,25.4,1905,,25.4
Norway,Western Europe,1990,22.4,1905,,22.4
Norway,Western Europe,1991,22.9,1905,,22.9
Norway,Western Europe,1992,27.2,1905,,27.2
Norway,Western Europe,1993,35.4,1905,,35.4
Norway,Western Europe,1994,33,1905,,33
Norway,Western Europe,1995,30.8,1905,,30.8
Norway,Western Europe,1996,27.6,1905,,27.6
Norway,Western Europe,1997,24.7,1905,,24.7
Norway,Western Europe,1998,22.2,1905,,22.2
Norway,Western Europe,1999,20.9,1905,,20.9
Norway,Western Europe,2000,19.3,1905,,19.3
Norway,Western Europe,2001,18.1,1905,,18.1
Norway,Western Europe,2002,19,1905,,19
Norway,Western Europe,2003,21.3,1905,,21.3
Norway,Western Europe,2004,18.4,1905,,18.4
Norway,Western Europe,2005,17.2,1905,,17.2
Norway,Western Europe,2006,12.5,1905,,12.5
Norway,Western Europe,2007,11.7,1905,,11.7
Norway,Western Europe,2008,13.8,1905,,13.8
Norway,Western Europe,2009,26.1,1905,,26.1
Norway,Western Europe,2010,26.5,1905,,26.5
Panama,LAC,1914,1.4,1903,,1.4
Panama,LAC,1915,0.2,1903,0.9,
Panama,LAC,1916,0.1,1903,0.9,
Panama,LAC,1917,,1903,,
Panama,LAC,1918,18.2,1903,,18.2
Panama,LAC,1919,12.1,1903,,12.1
Panama,LAC,1920,12.9,1903,,12.9
Panama,LAC,1921,16.8,1903,,16.8
Panama,LAC,1922,,1903,,
Panama,LAC,1923,30.2,1903,,30.2
Panama,LAC,1924,22.7,1903,,22.7
Panama,LAC,1925,22.9,1903,,22.9
Panama,LAC,1926,29.5,1903,,29.5
Panama,LAC,1927,36.6,1903,,36.6
Panama,LAC,1928,34.3,1903,,34.3
Panama,LAC,1929,33.7,1903,,33.7
Panama,LAC,1930,43.7,1903,,43.7
Panama,LAC,1931,55.5,1903,,55.5
Panama,LAC,1932,72.2,1903,,72.2
Panama,LAC,1933,63.4,1903,,63.4
Panama,LAC,1934,54.9,1903,,54.9
Panama,LAC,1935,39.9,1903,,39.9
Panama,LAC,1936,41.9,1903,,41.9
Panama,LAC,1937,18.5,1903,,18.5
Panama,LAC,1938,21.5,1903,,21.5
Panama,LAC,1939,26.2,1903,,26.2
Panama,LAC,1940,23.8,1903,,23.8
Panama,LAC,1941,26.1,1903,,26.1
Panama,LAC,1942,41.2,1903,,41.2
Panama,LAC,1943,38.2,1903,,38.2
Panama,LAC,1944,33.9,1903,,33.9
Panama,LAC,1945,25.3,1903,,25.3
Panama,LAC,1946,21.6,1903,,21.6
Panama,LAC,1947,13.2,1903,,13.2
Panama,LAC,1948,14.9,1903,,14.9
Panama,LAC,1949,17.2,1903,,17.2
Panama,LAC,1950,13.5,1903,,13.5
Panama,LAC,1951,12.6,1903,,12.6
Panama,LAC,1952,12.5,1903,,12.5
Panama,LAC,1953,13.1,1903,,13.1
Panama,LAC,1954,13.5,1903,,13.5
Panama,LAC,1955,16,1903,,16
Panama,LAC,1956,15.7,1903,,15.7
Panama,LAC,1957,16.5,1903,,16.5
Panama,LAC,1958,19.9,1903,,19.9
Panama,LAC,1959,21.6,1903,,21.6
Panama,LAC,1960,22.9,1903,,22.9
Panama,LAC,1961,27.2,1903,,27.2
Panama,LAC,1962,25.9,1903,,25.9
Panama,LAC,1963,25,1903,,25
Panama,LAC,1964,25.8,1903,,25.8
Panama,LAC,1965,25.6,1903,,25.6
Panama,LAC,1966,33.2,1903,,33.2
Panama,LAC,1967,35.7,1903,,35.7
Panama,LAC,1968,38.2,1903,,38.2
Panama,LAC,1969,30.2,1903,,30.2
Panama,LAC,1970,32.3,1903,,32.3
Panama,LAC,1971,35.3,1903,,35.3
Panama,LAC,1972,37.8,1903,,37.8
Panama,LAC,1973,41,1903,,41
Panama,LAC,1974,43.8,1903,,43.8
Panama,LAC,1975,38,1903,,38
Panama,LAC,1976,52,1903,,52
Panama,LAC,1977,,1903,,
Panama,LAC,1978,63.1,1903,,63.1
Panama,LAC,1979,,1903,,
Panama,LAC,1980,74.9,1903,,74.9
Panama,LAC,1981,76.5,1903,,76.5
Panama,LAC,1982,80.9,1903,,80.9
Panama,LAC,1983,86.6,1903,,86.6
Panama,LAC,1984,82.5,1903,,82.5
Panama,LAC,1985,82.5,1903,,82.5
Panama,LAC,1986,84,1903,,84
Panama,LAC,1987,92.2,1903,,92.2
Panama,LAC,1988,105,1903,,105
Panama,LAC,1989,104.4,1903,,104.4
Panama,LAC,1990,112.7,1903,,112.7
Panama,LAC,1991,104.3,1903,,104.3
Panama,LAC,1992,82.1,1903,,82.1
Panama,LAC,1993,89.3,1903,,89.3
Panama,LAC,1994,86.3,1903,,86.3
Panama,LAC,1995,87.4,1903,,87.4
Panama,LAC,1996,73.5,1903,,73.5
Panama,LAC,1997,67.1,1903,,67.1
Panama,LAC,1998,64.8,1903,,64.8
Panama,LAC,1999,67.2,1903,,67.2
Panama,LAC,2000,66.5,1903,,66.5
Panama,LAC,2001,71.1,1903,,71.1
Panama,LAC,2002,69.4,1903,,69.4
Panama,LAC,2003,67,1903,,67
Panama,LAC,2004,70.4,1903,,70.4
Panama,LAC,2005,66.2,1903,,66.2
Panama,LAC,2006,61,1903,,61
Panama,LAC,2007,53.7,1903,,53.7
Panama,LAC,2008,45.2,1903,,45.2
Panama,LAC,2009,44.9,1903,,44.9
Paraguay,LAC,1927,22.3,1811,,22.3
Paraguay,LAC,1928,19.8,1811,,19.8
Paraguay,LAC,1929,26.3,1811,,26.3
Paraguay,LAC,1930,23.7,1811,,23.7
Paraguay,LAC,1931,25.3,1811,,25.3
Paraguay,LAC,1932,28.2,1811,,28.2
Paraguay,LAC,1933,39.7,1811,,39.7
Paraguay,LAC,1934,31.2,1811,,31.2
Paraguay,LAC,1935,65.6,1811,,65.6
Paraguay,LAC,1936,97.7,1811,,97.7
Paraguay,LAC,1937,166.2,1811,,166.2
Paraguay,LAC,1938,194.8,1811,,194.8
Paraguay,LAC,1939,264,1811,,264
Paraguay,LAC,1940,388.7,1811,,388.7
Paraguay,LAC,1941,357.7,1811,,357.7
Paraguay,LAC,1942,361.2,1811,,361.2
Paraguay,LAC,1943,346.6,1811,,346.6
Paraguay,LAC,1944,937.3,1811,,937.3
Paraguay,LAC,1945,119,1811,,119
Paraguay,LAC,1946,106.5,1811,,106.5
Paraguay,LAC,1947,157.9,1811,,157.9
Paraguay,LAC,1948,,1811,,
Paraguay,LAC,1949,,1811,,
Paraguay,LAC,1950,,1811,,
Paraguay,LAC,1951,,1811,,
Paraguay,LAC,1952,,1811,,
Paraguay,LAC,1953,,1811,,
Paraguay,LAC,1954,,1811,,
Paraguay,LAC,1955,,1811,,
Paraguay,LAC,1956,,1811,,
Paraguay,LAC,1957,,1811,,
Paraguay,LAC,1958,,1811,,
Paraguay,LAC,1959,,1811,,
Paraguay,LAC,1960,,1811,,
Paraguay,LAC,1961,,1811,,
Paraguay,LAC,1962,,1811,,
Paraguay,LAC,1963,,1811,,
Paraguay,LAC,1964,,1811,,
Paraguay,LAC,1965,,1811,,
Paraguay,LAC,1966,,1811,,
Paraguay,LAC,1967,,1811,,
Paraguay,LAC,1968,,1811,,
Paraguay,LAC,1969,,1811,,
Paraguay,LAC,1970,19.2,1811,,19.2
Paraguay,LAC,1971,18.9,1811,,18.9
Paraguay,LAC,1972,18.2,1811,,18.2
Paraguay,LAC,1973,15.4,1811,,15.4
Paraguay,LAC,1974,12.5,1811,,12.5
Paraguay,LAC,1975,12.6,1811,,12.6
Paraguay,LAC,1976,14.1,1811,,14.1
Paraguay,LAC,1977,18.8,1811,,18.8
Paraguay,LAC,1978,20.9,1811,,20.9
Paraguay,LAC,1979,19.7,1811,,19.7
Paraguay,LAC,1980,17.4,1811,,17.4
Paraguay,LAC,1981,17.4,1811,,17.4
Paraguay,LAC,1982,21.3,1811,,21.3
Paraguay,LAC,1983,22.6,1811,,22.6
Paraguay,LAC,1984,31,1811,,31
Paraguay,LAC,1985,54.7,1811,,54.7
Paraguay,LAC,1986,57.1,1811,,57.1
Paraguay,LAC,1987,68.7,1811,,68.7
Paraguay,LAC,1988,58.9,1811,,58.9
Paraguay,LAC,1989,52.9,1811,,52.9
Paraguay,LAC,1990,37.5,1811,,37.5
Paraguay,LAC,1991,32.1,1811,,32.1
Paraguay,LAC,1992,32.7,1811,,32.7
Paraguay,LAC,1993,30.6,1811,,30.6
Paraguay,LAC,1994,27.4,1811,,27.4
Paraguay,LAC,1995,24.2,1811,,24.2
Paraguay,LAC,1996,22.9,1811,,22.9
Paraguay,LAC,1997,23.2,1811,,23.2
Paraguay,LAC,1998,28.7,1811,,28.7
Paraguay,LAC,1999,35.7,1811,,35.7
Paraguay,LAC,2000,38.2,1811,,38.2
Paraguay,LAC,2001,45.4,1811,,45.4
Paraguay,LAC,2002,71.6,1811,,71.6
Paraguay,LAC,2003,51.6,1811,,51.6
Paraguay,LAC,2004,43.9,1811,,43.9
Paraguay,LAC,2005,27.4,1811,,27.4
Paraguay,LAC,2006,20.9,1811,,20.9
Paraguay,LAC,2007,17.2,1811,,17.2
Paraguay,LAC,2008,15.9,1811,,15.9
Paraguay,LAC,2009,15.7,1811,,15.7
Peru,LAC,1883,242.8,1826,,242.8
Peru,LAC,1884,257.5,1826,,257.5
Peru,LAC,1885,218.4,1826,,218.4
Peru,LAC,1886,226.8,1826,,226.8
Peru,LAC,1887,53.5,1826,,53.5
Peru,LAC,1888,50.6,1826,,50.6
Peru,LAC,1889,51.1,1826,,51.1
Peru,LAC,1890,41.2,1826,,41.2
Peru,LAC,1891,46.3,1826,,46.3
Peru,LAC,1892,36.4,1826,,36.4
Peru,LAC,1893,44,1826,,44
Peru,LAC,1894,65.8,1826,,65.8
Peru,LAC,1895,52.1,1826,,52.1
Peru,LAC,1896,33.7,1826,,33.7
Peru,LAC,1897,28.4,1826,,28.4
Peru,LAC,1898,26.5,1826,,26.5
Peru,LAC,1899,23.9,1826,,23.9
Peru,LAC,1900,16.6,1826,,16.6
Peru,LAC,1901,15.6,1826,,15.6
Peru,LAC,1902,15.8,1826,,15.8
Peru,LAC,1903,14.5,1826,,14.5
Peru,LAC,1904,13.6,1826,,13.6
Peru,LAC,1905,12.5,1826,,12.5
Peru,LAC,1906,11.7,1826,,11.7
Peru,LAC,1907,11.2,1826,,11.2
Peru,LAC,1908,11.6,1826,,11.6
Peru,LAC,1909,10.4,1826,,10.4
Peru,LAC,1910,10,1826,,10
Peru,LAC,1911,10.1,1826,,10.1
Peru,LAC,1912,9.5,1826,,9.5
Peru,LAC,1913,10.1,1826,,10.1
Peru,LAC,1914,11,1826,,11
Peru,LAC,1915,9,1826,,9
Peru,LAC,1916,5.6,1826,,5.6
Peru,LAC,1917,6.9,1826,,6.9
Peru,LAC,1918,6,1826,,6
Peru,LAC,1919,5.3,1826,,5.3
Peru,LAC,1920,4.4,1826,,4.4
Peru,LAC,1921,5.4,1826,,5.4
Peru,LAC,1922,5.9,1826,,5.9
Peru,LAC,1923,6.7,1826,,6.7
Peru,LAC,1924,6.8,1826,,6.8
Peru,LAC,1925,6.4,1826,,6.4
Peru,LAC,1926,7.2,1826,,7.2
Peru,LAC,1927,12.9,1826,,12.9
Peru,LAC,1928,14,1826,,14
Peru,LAC,1929,13.1,1826,,13.1
Peru,LAC,1930,20.4,1826,,20.4
Peru,LAC,1931,29,1826,,29
Peru,LAC,1932,33.4,1826,,33.4
Peru,LAC,1933,33.1,1826,,33.1
Peru,LAC,1934,32,1826,,32
Peru,LAC,1935,30.8,1826,,30.8
Peru,LAC,1936,28.3,1826,,28.3
Peru,LAC,1937,26.3,1826,,26.3
Peru,LAC,1938,27.9,1826,,27.9
Peru,LAC,1939,30.9,1826,,30.9
Peru,LAC,1940,28.6,1826,,28.6
Peru,LAC,1941,28.8,1826,,28.8
Peru,LAC,1942,26.7,1826,,26.7
Peru,LAC,1943,26.5,1826,,26.5
Peru,LAC,1944,26,1826,,26
Peru,LAC,1945,25.7,1826,,25.7
Peru,LAC,1946,25.8,1826,,25.8
Peru,LAC,1947,24,1826,,24
Peru,LAC,1948,19.4,1826,,19.4
Peru,LAC,1949,13.9,1826,,13.9
Peru,LAC,1950,10.6,1826,,10.6
Peru,LAC,1951,8,1826,,8
Peru,LAC,1952,7.6,1826,,7.6
Peru,LAC,1953,8.2,1826,,8.2
Peru,LAC,1954,13.8,1826,,13.8
Peru,LAC,1955,17.3,1826,,17.3
Peru,LAC,1956,16.3,1826,,16.3
Peru,LAC,1957,17.5,1826,,17.5
Peru,LAC,1958,20.6,1826,,20.6
Peru,LAC,1959,,1826,,
Peru,LAC,1960,16,1826,,16
Peru,LAC,1961,,1826,,
Peru,LAC,1962,,1826,,
Peru,LAC,1963,14.1,1826,,14.1
Peru,LAC,1964,14.5,1826,,14.5
Peru,LAC,1965,17,1826,,17
Peru,LAC,1966,12.1,1826,,12.1
Peru,LAC,1967,15.2,1826,,15.2
Peru,LAC,1968,,1826,,
Peru,LAC,1969,,1826,,
Peru,LAC,1970,,1826,,
Peru,LAC,1971,,1826,,
Peru,LAC,1972,30,1826,,30
Peru,LAC,1973,,1826,,
Peru,LAC,1974,,1826,,
Peru,LAC,1975,,1826,,
Peru,LAC,1976,,1826,,
Peru,LAC,1977,,1826,,
Peru,LAC,1978,,1826,,
Peru,LAC,1979,,1826,,
Peru,LAC,1980,29.3,1826,,29.3
Peru,LAC,1981,24.3,1826,,24.3
Peru,LAC,1982,27.8,1826,,27.8
Peru,LAC,1983,45.2,1826,,45.2
Peru,LAC,1984,46.5,1826,,46.5
Peru,LAC,1985,63.4,1826,,63.4
Peru,LAC,1986,49.7,1826,,49.7
